pair	N	S	alignmentcoverage	alignmentidentity	alignmentlength	dN	dN/dS	dS	family	g1	g2	l	node	node_averaged_dS_outlierexcluded	node_averaged_dS_outlierincluded	strippedalignmentlength	t	weightoutlierexcluded	weightoutlierincluded	gene1	gene2
DBVPG4380_000698-T1__DBVPG4380_006352-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_00687	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_06230	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG4380_000698-T1	DBVPG4380_006352-T1
DBVPG4380_000698-T1__DBVPG4380_003185-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_00687	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_03123	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG4380_000698-T1	DBVPG4380_003185-T1
DBVPG4380_000698-T1__DBVPG4380_006862-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_00687	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_06737	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG4380_000698-T1	DBVPG4380_006862-T1
DBVPG4380_000698-T1__DBVPG4380_005310-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_00687	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_05209	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG4380_000698-T1	DBVPG4380_005310-T1
DBVPG4380_000698-T1__DBVPG4380_003408-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_00687	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_03340	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG4380_000698-T1	DBVPG4380_003408-T1
DBVPG4380_000698-T1__DBVPG4380_002038-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_00687	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_01998	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG4380_000698-T1	DBVPG4380_002038-T1
DBVPG4380_000698-T1__DBVPG4380_010182-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_00687	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_09983	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG4380_000698-T1	DBVPG4380_010182-T1
DBVPG4380_000698-T1__DBVPG4380_005400-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_00687	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_05296	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG4380_000698-T1	DBVPG4380_005400-T1
DBVPG4380_000642-T1__DBVPG4380_000698-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_00687	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_00631	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG4380_000698-T1	DBVPG4380_000642-T1
DBVPG4380_000698-T1__DBVPG4380_002907-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_00687	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_02855	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG4380_000698-T1	DBVPG4380_002907-T1
