pair	N	S	alignmentcoverage	alignmentidentity	alignmentlength	dN	dN/dS	dS	family	g1	g2	l	node	node_averaged_dS_outlierexcluded	node_averaged_dS_outlierincluded	strippedalignmentlength	t	weightoutlierexcluded	weightoutlierincluded	gene1	gene2
DBVPG3045_000556-T1__DBVPG3045_000960-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_00548	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_00949	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3045_000556-T1	DBVPG3045_000960-T1
DBVPG3045_000556-T1__DBVPG3045_007084-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_00548	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_06996	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3045_000556-T1	DBVPG3045_007084-T1
DBVPG3045_000556-T1__DBVPG3045_014095-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_00548	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_13892	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3045_000556-T1	DBVPG3045_014095-T1
DBVPG3045_000556-T1__DBVPG3045_002744-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_00548	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_02710	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3045_000556-T1	DBVPG3045_002744-T1
DBVPG3045_000556-T1__DBVPG3045_012737-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_00548	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_12567	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3045_000556-T1	DBVPG3045_012737-T1
DBVPG3045_000556-T1__DBVPG3045_001526-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_00548	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_01509	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3045_000556-T1	DBVPG3045_001526-T1
DBVPG3045_000556-T1__DBVPG3045_004887-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_00548	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_04818	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3045_000556-T1	DBVPG3045_004887-T1
DBVPG3045_000556-T1__DBVPG3045_005487-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_00548	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_05412	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3045_000556-T1	DBVPG3045_005487-T1
DBVPG3045_000556-T1__DBVPG3045_002650-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_00548	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_02619	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3045_000556-T1	DBVPG3045_002650-T1
DBVPG3045_000556-T1__DBVPG3045_004080-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_00548	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_04022	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3045_000556-T1	DBVPG3045_004080-T1
DBVPG3045_000556-T1__DBVPG3045_002479-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_00548	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_02448	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3045_000556-T1	DBVPG3045_002479-T1
DBVPG3045_000556-T1__DBVPG3045_011296-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_00548	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_11146	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3045_000556-T1	DBVPG3045_011296-T1
DBVPG3045_000556-T1__DBVPG3045_003457-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_00548	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_03414	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3045_000556-T1	DBVPG3045_003457-T1
DBVPG3045_000556-T1__DBVPG3045_000914-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_00548	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_00903	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3045_000556-T1	DBVPG3045_000914-T1
DBVPG3045_000556-T1__DBVPG3045_003043-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_00548	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_03003	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3045_000556-T1	DBVPG3045_003043-T1
DBVPG3045_000556-T1__DBVPG3045_006519-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_00548	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_06431	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3045_000556-T1	DBVPG3045_006519-T1
DBVPG3045_000556-T1__DBVPG3045_004885-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_00548	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_04816	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3045_000556-T1	DBVPG3045_004885-T1
DBVPG3045_000556-T1__DBVPG3045_013700-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_00548	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_13512	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3045_000556-T1	DBVPG3045_013700-T1
DBVPG3045_000556-T1__DBVPG3045_003911-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_00548	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_03854	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3045_000556-T1	DBVPG3045_003911-T1
DBVPG3045_000556-T1__DBVPG3045_007785-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_00548	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_07685	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3045_000556-T1	DBVPG3045_007785-T1
DBVPG3045_000556-T1__DBVPG3045_000674-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_00548	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_00665	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3045_000556-T1	DBVPG3045_000674-T1
DBVPG3045_000556-T1__DBVPG3045_004689-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_00548	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_04622	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3045_000556-T1	DBVPG3045_004689-T1
DBVPG3045_000556-T1__DBVPG3045_001865-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_00548	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_01841	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3045_000556-T1	DBVPG3045_001865-T1
DBVPG3045_000556-T1__DBVPG3045_005736-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_00548	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_05659	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3045_000556-T1	DBVPG3045_005736-T1
DBVPG3045_000556-T1__DBVPG3045_006844-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_00548	Rhodotorula_mucilaginosa_DBVPG_3045.cds.fa_06756	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3045_000556-T1	DBVPG3045_006844-T1
