pair	N	S	alignmentcoverage	alignmentidentity	alignmentlength	dN	dN/dS	dS	family	g1	g2	l	node	node_averaged_dS_outlierexcluded	node_averaged_dS_outlierincluded	strippedalignmentlength	t	weightoutlierexcluded	weightoutlierincluded	gene1	gene2
DBVPG3444_000336-T1__DBVPG3444_004071-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_00332	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_04022	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3444_000336-T1	DBVPG3444_004071-T1
DBVPG3444_000336-T1__DBVPG3444_005958-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_00332	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_05891	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3444_000336-T1	DBVPG3444_005958-T1
DBVPG3444_000336-T1__DBVPG3444_001963-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_00332	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_01943	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3444_000336-T1	DBVPG3444_001963-T1
DBVPG3444_000336-T1__DBVPG3444_010421-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_00332	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_10278	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3444_000336-T1	DBVPG3444_010421-T1
DBVPG3444_000336-T1__DBVPG3444_007572-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_00332	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_07493	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3444_000336-T1	DBVPG3444_007572-T1
DBVPG3444_000336-T1__DBVPG3444_009636-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_00332	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_09507	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3444_000336-T1	DBVPG3444_009636-T1
DBVPG3444_000336-T1__DBVPG3444_007208-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_00332	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_07131	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3444_000336-T1	DBVPG3444_007208-T1
DBVPG3444_000336-T1__DBVPG3444_009441-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_00332	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_09316	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3444_000336-T1	DBVPG3444_009441-T1
DBVPG3444_000336-T1__DBVPG3444_003438-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_00332	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_03391	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3444_000336-T1	DBVPG3444_003438-T1
DBVPG3444_000336-T1__DBVPG3444_006069-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_00332	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_06001	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3444_000336-T1	DBVPG3444_006069-T1
