pair	N	S	alignmentcoverage	alignmentidentity	alignmentlength	dN	dN/dS	dS	family	g1	g2	l	node	node_averaged_dS_outlierexcluded	node_averaged_dS_outlierincluded	strippedalignmentlength	t	weightoutlierexcluded	weightoutlierincluded	gene1	gene2
DBVPG3857_000070-T1__DBVPG3857_001355-T1	65.4	27.6	0.0132705479452054	0.1290322580645161	7008.0	0.0162	0.204	0.0792	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_01335	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_00069	-132.13941	100.0	0.0792	0.0792	93.0	0.1046	0.5	0.5	DBVPG3857_001355-T1	DBVPG3857_000070-T1
DBVPG3775_002229-T1__DBVPG3857_000070-T1	65.4	27.6	0.0132705479452054	0.1290322580645161	7008.0	0.0162	0.204	0.0792	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa_02204	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_00069	-132.13941	100.0	0.0792	0.0792	93.0	0.1046	0.5	0.5	DBVPG3775_002229-T1	DBVPG3857_000070-T1
DBVPG3857_000070-T1__DBVPG3857_010617-T1	75.6	17.4	0.0132705479452054	0.1290322580645161	7008.0	0.5411	0.0494	10.9452	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_10458	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_00069	-224.670861	128.0	2.365593846153846	4.295439333333333	93.0	7.4592	NaN	0.0066666666666666	DBVPG3857_010617-T1	DBVPG3857_000070-T1
DBVPG3857_001355-T1__DBVPG3857_010617-T1	76.7	16.3	0.0132705479452054	0.1290322580645161	7008.0	0.591	0.0742	7.9695	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_10458	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_01335	-225.689601	128.0	2.365593846153846	4.295439333333333	93.0	5.6499	NaN	0.0066666666666666	DBVPG3857_010617-T1	DBVPG3857_001355-T1
DBVPG3857_000070-T1__DBVPG3857_007242-T1	76.1	16.9	0.0132705479452054	0.1290322580645161	7008.0	0.5782	0.0377	15.3302	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_07130	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_00069	-224.687446	128.0	2.365593846153846	4.295439333333333	93.0	9.7825	NaN	0.0066666666666666	DBVPG3857_007242-T1	DBVPG3857_000070-T1
DBVPG3857_001355-T1__DBVPG3857_007242-T1	76.7	16.3	0.0132705479452054	0.1290322580645161	7008.0	0.6253	0.0068	92.1414	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_07130	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_01335	-225.672286	128.0	2.365593846153846	4.295439333333333	93.0	50.0	NaN	0.0066666666666666	DBVPG3857_007242-T1	DBVPG3857_001355-T1
DBVPG3857_009410-T1__DBVPG3857_010617-T1	76.1	16.9	0.0132705479452054	0.1290322580645161	7008.0	0.2867	0.0824	3.4778	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_09263	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_10458	-201.606564	128.0	2.365593846153846	4.295439333333333	93.0	2.6023	0.0076923076923076	0.0066666666666666	DBVPG3857_009410-T1	DBVPG3857_010617-T1
DBVPG3857_007242-T1__DBVPG3857_009410-T1	76.5	16.5	0.0132705479452054	0.1290322580645161	7008.0	0.3075	0.0845	3.6398	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_09263	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_07130	-202.427211	128.0	2.365593846153846	4.295439333333333	93.0	2.6967	0.0076923076923076	0.0066666666666666	DBVPG3857_009410-T1	DBVPG3857_007242-T1
DBVPG3857_010091-T1__DBVPG3857_010617-T1	75.0	18.0	0.0132705479452054	0.1290322580645161	7008.0	0.2909	0.0963	3.0212	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_09936	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_10458	-202.790909	128.0	2.365593846153846	4.295439333333333	93.0	2.4562	0.0076923076923076	0.0066666666666666	DBVPG3857_010091-T1	DBVPG3857_010617-T1
DBVPG3857_007242-T1__DBVPG3857_010091-T1	75.5	17.5	0.0132705479452054	0.1290322580645161	7008.0	0.3086	0.0876	3.5246	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_09936	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_07130	-203.585873	128.0	2.365593846153846	4.295439333333333	93.0	2.7385	0.0076923076923076	0.0066666666666666	DBVPG3857_010091-T1	DBVPG3857_007242-T1
DBVPG3857_000070-T1__DBVPG3857_000769-T1	79.3	13.7	0.0132705479452054	0.1290322580645161	7008.0	0.4777	0.2651	1.8022	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_00757	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_00069	-208.907606	128.0	2.365593846153846	4.295439333333333	93.0	2.0164	0.0076923076923076	0.0066666666666666	DBVPG3857_000769-T1	DBVPG3857_000070-T1
DBVPG3857_000769-T1__DBVPG3857_001355-T1	81.9	11.1	0.0132705479452054	0.1290322580645161	7008.0	0.4391	0.2685	1.6351	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_00757	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_01335	-204.203918	128.0	2.365593846153846	4.295439333333333	93.0	1.7446	0.0076923076923076	0.0066666666666666	DBVPG3857_000769-T1	DBVPG3857_001355-T1
DBVPG3857_000769-T1__DBVPG3857_009410-T1	83.8	9.2	0.0132705479452054	0.1290322580645161	7008.0	0.4766	0.2387	1.9969	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_00757	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_09263	-202.995259	128.0	2.365593846153846	4.295439333333333	93.0	1.8829	0.0076923076923076	0.0066666666666666	DBVPG3857_000769-T1	DBVPG3857_009410-T1
DBVPG3857_000769-T1__DBVPG3857_010091-T1	83.1	9.9	0.0132705479452054	0.1290322580645161	7008.0	0.4644	0.2555	1.8177	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_00757	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_09936	-204.279388	128.0	2.365593846153846	4.295439333333333	93.0	1.8257	0.0076923076923076	0.0066666666666666	DBVPG3857_000769-T1	DBVPG3857_010091-T1
DBVPG3857_000070-T1__DBVPG3857_000213-T1	77.6	15.4	0.0132705479452054	0.1290322580645161	7008.0	0.4857	0.212	2.2917	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_00208	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_00069	-211.627027	128.0	2.365593846153846	4.295439333333333	93.0	2.352	0.0076923076923076	0.0066666666666666	DBVPG3857_000213-T1	DBVPG3857_000070-T1
DBVPG3857_000213-T1__DBVPG3857_001355-T1	80.2	12.8	0.0132705479452054	0.1290322580645161	7008.0	0.4446	0.222	2.0026	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_00208	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_01335	-207.592424	128.0	2.365593846153846	4.295439333333333	93.0	1.975	0.0076923076923076	0.0066666666666666	DBVPG3857_000213-T1	DBVPG3857_001355-T1
DBVPG3857_000213-T1__DBVPG3857_009410-T1	82.4	10.6	0.0132705479452054	0.1290322580645161	7008.0	0.4701	0.1905	2.4681	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_00208	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_09263	-207.033881	128.0	2.365593846153846	4.295439333333333	93.0	2.0964	0.0076923076923076	0.0066666666666666	DBVPG3857_000213-T1	DBVPG3857_009410-T1
DBVPG3857_000213-T1__DBVPG3857_010091-T1	81.5	11.5	0.0132705479452054	0.1290322580645161	7008.0	0.458	0.2055	2.2289	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_00208	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_09936	-207.951357	128.0	2.365593846153846	4.295439333333333	93.0	2.0332	0.0076923076923076	0.0066666666666666	DBVPG3857_000213-T1	DBVPG3857_010091-T1
DBVPG3857_000070-T1__DBVPG3857_006808-T1	70.0	23.0	0.0132705479452054	0.1290322580645161	7008.0	0.8935	0.5552	1.6092	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_06704	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_00069	-239.601034	128.0	2.365593846153846	4.295439333333333	93.0	3.2105	0.0076923076923076	0.0066666666666666	DBVPG3857_006808-T1	DBVPG3857_000070-T1
DBVPG3857_001355-T1__DBVPG3857_006808-T1	71.5	21.5	0.0132705479452054	0.1290322580645161	7008.0	0.8378	0.4736	1.7689	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_06704	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_01335	-237.528034	128.0	2.365593846153846	4.295439333333333	93.0	3.1597	0.0076923076923076	0.0066666666666666	DBVPG3857_006808-T1	DBVPG3857_001355-T1
DBVPG3857_006808-T1__DBVPG3857_009410-T1	74.9	18.1	0.0132705479452054	0.1290322580645161	7008.0	0.5826	0.4223	1.3796	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_06704	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_09263	-225.582876	128.0	2.365593846153846	4.295439333333333	93.0	2.2137	0.0076923076923076	0.0066666666666666	DBVPG3857_006808-T1	DBVPG3857_009410-T1
DBVPG3857_006808-T1__DBVPG3857_010091-T1	74.3	18.7	0.0132705479452054	0.1290322580645161	7008.0	0.5664	0.404	1.4021	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_06704	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_09936	-226.051699	128.0	2.365593846153846	4.295439333333333	93.0	2.2027	0.0076923076923076	0.0066666666666666	DBVPG3857_006808-T1	DBVPG3857_010091-T1
DBVPG3857_000070-T1__DBVPG3857_004304-T1	71.3	21.7	0.0132705479452054	0.1290322580645161	7008.0	0.8711	0.4769	1.8268	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_04237	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_00069	-235.025437	128.0	2.365593846153846	4.295439333333333	93.0	3.283	0.0076923076923076	0.0066666666666666	DBVPG3857_004304-T1	DBVPG3857_000070-T1
DBVPG3857_001355-T1__DBVPG3857_004304-T1	72.5	20.5	0.0132705479452054	0.1290322580645161	7008.0	0.8177	0.4117	1.986	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_04237	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_01335	-233.345568	128.0	2.365593846153846	4.295439333333333	93.0	3.2267	0.0076923076923076	0.0066666666666666	DBVPG3857_004304-T1	DBVPG3857_001355-T1
DBVPG3857_004304-T1__DBVPG3857_009410-T1	75.4	17.6	0.0132705479452054	0.1290322580645161	7008.0	0.5085	0.0432	11.7738	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_04237	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_09263	-220.694116	128.0	2.365593846153846	4.295439333333333	93.0	7.9065	NaN	0.0066666666666666	DBVPG3857_004304-T1	DBVPG3857_009410-T1
DBVPG3857_004304-T1__DBVPG3857_010091-T1	74.9	18.1	0.0132705479452054	0.1290322580645161	7008.0	0.5138	0.0727	7.0678	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_04237	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_09936	-221.230778	128.0	2.365593846153846	4.295439333333333	93.0	5.3681	NaN	0.0066666666666666	DBVPG3857_004304-T1	DBVPG3857_010091-T1
DBVPG3857_000070-T1__DBVPG3857_012773-T1	79.9	13.1	0.0132705479452054	0.1290322580645161	7008.0	0.6654	0.1506	4.4178	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_12587	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_00069	-227.311142	128.0	2.365593846153846	4.295439333333333	93.0	3.5817	0.0076923076923076	0.0066666666666666	DBVPG3857_012773-T1	DBVPG3857_000070-T1
DBVPG3857_001355-T1__DBVPG3857_012773-T1	81.3	11.7	0.0132705479452054	0.1290322580645161	7008.0	0.6344	0.2468	2.5708	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_12587	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_01335	-223.21901	128.0	2.365593846153846	4.295439333333333	93.0	2.6367	0.0076923076923076	0.0066666666666666	DBVPG3857_012773-T1	DBVPG3857_001355-T1
DBVPG3857_009410-T1__DBVPG3857_012773-T1	82.2	10.8	0.0132705479452054	0.1290322580645161	7008.0	0.6689	0.4439	1.507	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_12587	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_09263	-214.84527	128.0	2.365593846153846	4.295439333333333	93.0	2.2975	0.0076923076923076	0.0066666666666666	DBVPG3857_012773-T1	DBVPG3857_009410-T1
DBVPG3857_010091-T1__DBVPG3857_012773-T1	81.8	11.2	0.0132705479452054	0.1290322580645161	7008.0	0.6635	0.3893	1.7044	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_12587	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_09936	-217.569338	128.0	2.365593846153846	4.295439333333333	93.0	2.3679	0.0076923076923076	0.0066666666666666	DBVPG3857_012773-T1	DBVPG3857_010091-T1
DBVPG3857_000070-T1__DBVPG3857_008728-T1	79.6	13.4	0.0132705479452054	0.1290322580645161	7008.0	0.6081	0.0972	6.2534	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_08588	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_00069	-226.228861	128.0	2.365593846153846	4.295439333333333	93.0	4.2567	NaN	0.0066666666666666	DBVPG3857_008728-T1	DBVPG3857_000070-T1
DBVPG3857_001355-T1__DBVPG3857_008728-T1	80.9	12.1	0.0132705479452054	0.1290322580645161	7008.0	0.5836	0.2168	2.6923	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_08588	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_01335	-222.33405	128.0	2.365593846153846	4.295439333333333	93.0	2.5734	0.0076923076923076	0.0066666666666666	DBVPG3857_008728-T1	DBVPG3857_001355-T1
DBVPG3857_008728-T1__DBVPG3857_009410-T1	81.7	11.3	0.0132705479452054	0.1290322580645161	7008.0	0.6673	0.4564	1.462	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_08588	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_09263	-215.190278	128.0	2.365593846153846	4.295439333333333	93.0	2.2916	0.0076923076923076	0.0066666666666666	DBVPG3857_008728-T1	DBVPG3857_009410-T1
DBVPG3857_008728-T1__DBVPG3857_010091-T1	81.2	11.8	0.0132705479452054	0.1290322580645161	7008.0	0.6627	0.4023	1.6474	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_08588	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_09936	-217.864049	128.0	2.365593846153846	4.295439333333333	93.0	2.3626	0.0076923076923076	0.0066666666666666	DBVPG3857_008728-T1	DBVPG3857_010091-T1
DBVPG3857_000070-T1__DBVPG3857_003233-T1	72.4	20.6	0.0132705479452054	0.1290322580645161	7008.0	0.646	0.163	3.9623	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_03186	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_00069	-227.953152	128.0	2.365593846153846	4.295439333333333	93.0	4.1434	0.0076923076923076	0.0066666666666666	DBVPG3857_003233-T1	DBVPG3857_000070-T1
DBVPG3857_001355-T1__DBVPG3857_003233-T1	74.7	18.3	0.0132705479452054	0.1290322580645161	7008.0	0.5774	0.1513	3.8151	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_03186	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_01335	-224.503303	128.0	2.365593846153846	4.295439333333333	93.0	3.6481	0.0076923076923076	0.0066666666666666	DBVPG3857_003233-T1	DBVPG3857_001355-T1
DBVPG3857_003233-T1__DBVPG3857_009410-T1	78.2	14.8	0.0132705479452054	0.1290322580645161	7008.0	0.5506	0.46	1.197	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_03186	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_09263	-212.397593	128.0	2.365593846153846	4.295439333333333	93.0	1.9614	0.0076923076923076	0.0066666666666666	DBVPG3857_003233-T1	DBVPG3857_009410-T1
DBVPG3857_003233-T1__DBVPG3857_010091-T1	77.6	15.4	0.0132705479452054	0.1290322580645161	7008.0	0.5492	0.4414	1.2443	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_03186	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_09936	-214.350922	128.0	2.365593846153846	4.295439333333333	93.0	1.9922	0.0076923076923076	0.0066666666666666	DBVPG3857_003233-T1	DBVPG3857_010091-T1
DBVPG3857_003714-T1__DBVPG3857_010617-T1	74.7	18.3	0.0132705479452054	0.1290322580645161	7008.0	0.633	0.2868	2.2069	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_03658	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_10458	-220.391793	128.0	2.365593846153846	4.295439333333333	93.0	2.829	0.0076923076923076	0.0066666666666666	DBVPG3857_003714-T1	DBVPG3857_010617-T1
DBVPG3857_003714-T1__DBVPG3857_007242-T1	75.1	17.9	0.0132705479452054	0.1290322580645161	7008.0	0.643	0.2528	2.544	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_03658	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_07130	-219.791205	128.0	2.365593846153846	4.295439333333333	93.0	3.0294	0.0076923076923076	0.0066666666666666	DBVPG3857_003714-T1	DBVPG3857_007242-T1
DBVPG3857_000769-T1__DBVPG3857_003714-T1	79.3	13.7	0.0132705479452054	0.1290322580645161	7008.0	0.5113	0.1268	4.0335	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_03658	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_00757	-205.692621	128.0	2.365593846153846	4.295439333333333	93.0	3.0916	0.0076923076923076	0.0066666666666666	DBVPG3857_003714-T1	DBVPG3857_000769-T1
DBVPG3857_000213-T1__DBVPG3857_003714-T1	77.1	15.9	0.0132705479452054	0.1290322580645161	7008.0	0.5262	0.092	5.7201	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_03658	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_00208	-208.260715	128.0	2.365593846153846	4.295439333333333	93.0	4.2457	NaN	0.0066666666666666	DBVPG3857_003714-T1	DBVPG3857_000213-T1
DBVPG3857_003714-T1__DBVPG3857_006808-T1	70.2	22.8	0.0132705479452054	0.1290322580645161	7008.0	0.9358	0.5761	1.6244	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_03658	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_06704	-235.893552	128.0	2.365593846153846	4.295439333333333	93.0	3.3147	0.0076923076923076	0.0066666666666666	DBVPG3857_003714-T1	DBVPG3857_006808-T1
DBVPG3857_003714-T1__DBVPG3857_004304-T1	72.3	20.7	0.0132705479452054	0.1290322580645161	7008.0	0.9108	0.6156	1.4795	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_03658	Rhodotorula_mucilaginosa_DBVPG_3857.cds.fa_04237	-229.98492	128.0	2.365593846153846	4.295439333333333	93.0	3.1115	0.0076923076923076	0.0066666666666666	DBVPG3857_003714-T1	DBVPG3857_004304-T1
