pair	N	S	alignmentcoverage	alignmentidentity	alignmentlength	dN	dN/dS	dS	family	g1	g2	l	node	node_averaged_dS_outlierexcluded	node_averaged_dS_outlierincluded	strippedalignmentlength	t	weightoutlierexcluded	weightoutlierincluded	gene1	gene2
TFCN2502E3341_000746-T1__TFCN2502E3341_005495-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_25-0-2E334-1.cds.fa_05413	Rhodotorula_mucilaginosa_TFCN_25-0-2E334-1.cds.fa_00736	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN2502E3341_005495-T1	TFCN2502E3341_000746-T1
TFCN2502E3341_002506-T1__TFCN2502E3341_005495-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_25-0-2E334-1.cds.fa_05413	Rhodotorula_mucilaginosa_TFCN_25-0-2E334-1.cds.fa_02459	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN2502E3341_005495-T1	TFCN2502E3341_002506-T1
TFCN2502E3341_005495-T1__TFCN2502E3341_009196-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_25-0-2E334-1.cds.fa_05413	Rhodotorula_mucilaginosa_TFCN_25-0-2E334-1.cds.fa_09071	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN2502E3341_005495-T1	TFCN2502E3341_009196-T1
TFCN2502E3341_004463-T1__TFCN2502E3341_005495-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_25-0-2E334-1.cds.fa_05413	Rhodotorula_mucilaginosa_TFCN_25-0-2E334-1.cds.fa_04393	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN2502E3341_005495-T1	TFCN2502E3341_004463-T1
TFCN2502E3341_005495-T1__TFCN2502E3341_013643-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_25-0-2E334-1.cds.fa_05413	Rhodotorula_mucilaginosa_TFCN_25-0-2E334-1.cds.fa_13438	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN2502E3341_005495-T1	TFCN2502E3341_013643-T1
TFCN2502E3341_003793-T1__TFCN2502E3341_005495-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_25-0-2E334-1.cds.fa_05413	Rhodotorula_mucilaginosa_TFCN_25-0-2E334-1.cds.fa_03733	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN2502E3341_005495-T1	TFCN2502E3341_003793-T1
TFCN2502E3341_002083-T1__TFCN2502E3341_005495-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_25-0-2E334-1.cds.fa_05413	Rhodotorula_mucilaginosa_TFCN_25-0-2E334-1.cds.fa_02049	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN2502E3341_005495-T1	TFCN2502E3341_002083-T1
TFCN2502E3341_000959-T1__TFCN2502E3341_005495-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_25-0-2E334-1.cds.fa_05413	Rhodotorula_mucilaginosa_TFCN_25-0-2E334-1.cds.fa_00944	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN2502E3341_005495-T1	TFCN2502E3341_000959-T1
TFCN2502E3341_004643-T1__TFCN2502E3341_005495-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_25-0-2E334-1.cds.fa_05413	Rhodotorula_mucilaginosa_TFCN_25-0-2E334-1.cds.fa_04568	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN2502E3341_005495-T1	TFCN2502E3341_004643-T1
TFCN2502E3341_002581-T1__TFCN2502E3341_005495-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_25-0-2E334-1.cds.fa_05413	Rhodotorula_mucilaginosa_TFCN_25-0-2E334-1.cds.fa_02534	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN2502E3341_005495-T1	TFCN2502E3341_002581-T1
