pair	N	S	alignmentcoverage	alignmentidentity	alignmentlength	dN	dN/dS	dS	family	g1	g2	l	node	node_averaged_dS_outlierexcluded	node_averaged_dS_outlierincluded	strippedalignmentlength	t	weightoutlierexcluded	weightoutlierincluded	gene1	gene2
TFCN54D1_005994-T1__TFCN54D1_009128-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_54D-1.cds.fa_09008	Rhodotorula_mucilaginosa_TFCN_54D-1.cds.fa_05921	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN54D1_009128-T1	TFCN54D1_005994-T1
TFCN54D1_004496-T1__TFCN54D1_009128-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_54D-1.cds.fa_09008	Rhodotorula_mucilaginosa_TFCN_54D-1.cds.fa_04446	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN54D1_009128-T1	TFCN54D1_004496-T1
TFCN54D1_009128-T1__TFCN54D1_010153-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_54D-1.cds.fa_09008	Rhodotorula_mucilaginosa_TFCN_54D-1.cds.fa_10016	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN54D1_009128-T1	TFCN54D1_010153-T1
TFCN54D1_005541-T1__TFCN54D1_009128-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_54D-1.cds.fa_09008	Rhodotorula_mucilaginosa_TFCN_54D-1.cds.fa_05477	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN54D1_009128-T1	TFCN54D1_005541-T1
TFCN54D1_009128-T1__TFCN54D1_011671-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_54D-1.cds.fa_09008	Rhodotorula_mucilaginosa_TFCN_54D-1.cds.fa_11497	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN54D1_009128-T1	TFCN54D1_011671-T1
TFCN54D1_002636-T1__TFCN54D1_009128-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_54D-1.cds.fa_09008	Rhodotorula_mucilaginosa_TFCN_54D-1.cds.fa_02620	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN54D1_009128-T1	TFCN54D1_002636-T1
TFCN54D1_004678-T1__TFCN54D1_009128-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_54D-1.cds.fa_09008	Rhodotorula_mucilaginosa_TFCN_54D-1.cds.fa_04628	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN54D1_009128-T1	TFCN54D1_004678-T1
TFCN54D1_001972-T1__TFCN54D1_009128-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_54D-1.cds.fa_09008	Rhodotorula_mucilaginosa_TFCN_54D-1.cds.fa_01963	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN54D1_009128-T1	TFCN54D1_001972-T1
TFCN54D1_005452-T1__TFCN54D1_009128-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_54D-1.cds.fa_09008	Rhodotorula_mucilaginosa_TFCN_54D-1.cds.fa_05391	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN54D1_009128-T1	TFCN54D1_005452-T1
TFCN54D1_002712-T1__TFCN54D1_009128-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_54D-1.cds.fa_09008	Rhodotorula_mucilaginosa_TFCN_54D-1.cds.fa_02696	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN54D1_009128-T1	TFCN54D1_002712-T1
TFCN54D1_008234-T1__TFCN54D1_009128-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_54D-1.cds.fa_09008	Rhodotorula_mucilaginosa_TFCN_54D-1.cds.fa_08130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN54D1_009128-T1	TFCN54D1_008234-T1
TFCN54D1_006114-T1__TFCN54D1_009128-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_54D-1.cds.fa_09008	Rhodotorula_mucilaginosa_TFCN_54D-1.cds.fa_06041	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN54D1_009128-T1	TFCN54D1_006114-T1
TFCN54D1_005125-T1__TFCN54D1_009128-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_54D-1.cds.fa_09008	Rhodotorula_mucilaginosa_TFCN_54D-1.cds.fa_05070	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN54D1_009128-T1	TFCN54D1_005125-T1
TFCN54D1_001105-T1__TFCN54D1_009128-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_54D-1.cds.fa_09008	Rhodotorula_mucilaginosa_TFCN_54D-1.cds.fa_01098	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN54D1_009128-T1	TFCN54D1_001105-T1
TFCN54D1_002054-T1__TFCN54D1_009128-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_54D-1.cds.fa_09008	Rhodotorula_mucilaginosa_TFCN_54D-1.cds.fa_02045	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN54D1_009128-T1	TFCN54D1_002054-T1
TFCN54D1_002133-T1__TFCN54D1_009128-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_54D-1.cds.fa_09008	Rhodotorula_mucilaginosa_TFCN_54D-1.cds.fa_02124	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN54D1_009128-T1	TFCN54D1_002133-T1
