pair	N	S	alignmentcoverage	alignmentidentity	alignmentlength	dN	dN/dS	dS	family	g1	g2	l	node	node_averaged_dS_outlierexcluded	node_averaged_dS_outlierincluded	strippedalignmentlength	t	weightoutlierexcluded	weightoutlierincluded	gene1	gene2
TFCN1702E3373_001341-T1__TFCN1702E3373_008072-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000002	Rhodotorula_mucilaginosa_TFCN_17-0-2E337-3.cds.fa_07976	Rhodotorula_mucilaginosa_TFCN_17-0-2E337-3.cds.fa_01331	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN1702E3373_008072-T1	TFCN1702E3373_001341-T1
TFCN1702E3373_008072-T1__TFCN1702E3373_008096-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000002	Rhodotorula_mucilaginosa_TFCN_17-0-2E337-3.cds.fa_07976	Rhodotorula_mucilaginosa_TFCN_17-0-2E337-3.cds.fa_08000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN1702E3373_008072-T1	TFCN1702E3373_008096-T1
TFCN1702E3373_008071-T1__TFCN1702E3373_008072-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000002	Rhodotorula_mucilaginosa_TFCN_17-0-2E337-3.cds.fa_07976	Rhodotorula_mucilaginosa_TFCN_17-0-2E337-3.cds.fa_07975	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN1702E3373_008072-T1	TFCN1702E3373_008071-T1
TFCN1702E3373_004509-T1__TFCN1702E3373_008072-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000002	Rhodotorula_mucilaginosa_TFCN_17-0-2E337-3.cds.fa_07976	Rhodotorula_mucilaginosa_TFCN_17-0-2E337-3.cds.fa_04452	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN1702E3373_008072-T1	TFCN1702E3373_004509-T1
TFCN1702E3373_007829-T1__TFCN1702E3373_008072-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000002	Rhodotorula_mucilaginosa_TFCN_17-0-2E337-3.cds.fa_07976	Rhodotorula_mucilaginosa_TFCN_17-0-2E337-3.cds.fa_07737	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN1702E3373_008072-T1	TFCN1702E3373_007829-T1
TFCN1702E3373_008072-T1__TFCN1702E3373_008095-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000002	Rhodotorula_mucilaginosa_TFCN_17-0-2E337-3.cds.fa_07976	Rhodotorula_mucilaginosa_TFCN_17-0-2E337-3.cds.fa_07999	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN1702E3373_008072-T1	TFCN1702E3373_008095-T1
TFCN1702E3373_008049-T1__TFCN1702E3373_008072-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000002	Rhodotorula_mucilaginosa_TFCN_17-0-2E337-3.cds.fa_07976	Rhodotorula_mucilaginosa_TFCN_17-0-2E337-3.cds.fa_07954	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN1702E3373_008072-T1	TFCN1702E3373_008049-T1
TFCN1702E3373_008072-T1__TFCN1702E3373_008073-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000002	Rhodotorula_mucilaginosa_TFCN_17-0-2E337-3.cds.fa_07976	Rhodotorula_mucilaginosa_TFCN_17-0-2E337-3.cds.fa_07977	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN1702E3373_008072-T1	TFCN1702E3373_008073-T1
TFCN1702E3373_008070-T1__TFCN1702E3373_008072-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000002	Rhodotorula_mucilaginosa_TFCN_17-0-2E337-3.cds.fa_07976	Rhodotorula_mucilaginosa_TFCN_17-0-2E337-3.cds.fa_07974	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN1702E3373_008072-T1	TFCN1702E3373_008070-T1
TFCN1702E3373_008072-T1__TFCN1702E3373_013036-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000002	Rhodotorula_mucilaginosa_TFCN_17-0-2E337-3.cds.fa_07976	Rhodotorula_mucilaginosa_TFCN_17-0-2E337-3.cds.fa_12852	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN1702E3373_008072-T1	TFCN1702E3373_013036-T1
TFCN1702E3373_002365-T1__TFCN1702E3373_008072-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000002	Rhodotorula_mucilaginosa_TFCN_17-0-2E337-3.cds.fa_07976	Rhodotorula_mucilaginosa_TFCN_17-0-2E337-3.cds.fa_02339	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN1702E3373_008072-T1	TFCN1702E3373_002365-T1
TFCN1702E3373_008072-T1__TFCN1702E3373_008097-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000002	Rhodotorula_mucilaginosa_TFCN_17-0-2E337-3.cds.fa_07976	Rhodotorula_mucilaginosa_TFCN_17-0-2E337-3.cds.fa_08001	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN1702E3373_008072-T1	TFCN1702E3373_008097-T1
TFCN1702E3373_008047-T1__TFCN1702E3373_008072-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000002	Rhodotorula_mucilaginosa_TFCN_17-0-2E337-3.cds.fa_07976	Rhodotorula_mucilaginosa_TFCN_17-0-2E337-3.cds.fa_07952	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN1702E3373_008072-T1	TFCN1702E3373_008047-T1
TFCN1702E3373_008072-T1__TFCN1702E3373_011151-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000002	Rhodotorula_mucilaginosa_TFCN_17-0-2E337-3.cds.fa_07976	Rhodotorula_mucilaginosa_TFCN_17-0-2E337-3.cds.fa_11005	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN1702E3373_008072-T1	TFCN1702E3373_011151-T1
