pair	N	S	alignmentcoverage	alignmentidentity	alignmentlength	dN	dN/dS	dS	family	g1	g2	l	node	node_averaged_dS_outlierexcluded	node_averaged_dS_outlierincluded	strippedalignmentlength	t	weightoutlierexcluded	weightoutlierincluded	gene1	gene2
DBVPG3854_000078-T1__DBVPG3854_008492-T1	60.8	35.2	0.0127084988085782	0.0	7554.0	0.0001	0.001	0.1071	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_08379	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_00073	-135.502643	105.0	0.0988	0.0988	96.0	0.118	0.5	0.5	DBVPG3854_008492-T1	DBVPG3854_000078-T1
DBVPG3775_001810-T1__DBVPG3854_000078-T1	70.4	25.6	0.0127084988085782	0.0	7554.0	0.0001	0.001	0.0905	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa_01791	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_00073	-134.310205	105.0	0.0988	0.0988	96.0	0.0726	0.5	0.5	DBVPG3775_001810-T1	DBVPG3854_000078-T1
DBVPG3854_000078-T1__DBVPG3854_011574-T1	71.9	24.1	0.0127084988085782	0.0	7554.0	0.5976	0.5851	1.0214	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_11420	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_00073	-231.820706	115.0	1.3992875	8.24312222222222	96.0	2.1126	0.125	0.1111111111111111	DBVPG3854_011574-T1	DBVPG3854_000078-T1
DBVPG3854_008492-T1__DBVPG3854_011574-T1	72.4	23.6	0.0127084988085782	0.0	7554.0	0.597	0.6079	0.9819	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_11420	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_08379	-229.878573	115.0	1.3992875	8.24312222222222	96.0	2.0746	0.125	0.1111111111111111	DBVPG3854_011574-T1	DBVPG3854_008492-T1
DBVPG3854_000078-T1__DBVPG3854_011789-T1	71.6	24.4	0.0127084988085782	0.0	7554.0	0.5881	0.3267	1.7998	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_11632	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_00073	-233.107823	115.0	1.3992875	8.24312222222222	96.0	2.6886	0.125	0.1111111111111111	DBVPG3854_011789-T1	DBVPG3854_000078-T1
DBVPG3854_008492-T1__DBVPG3854_011789-T1	72.2	23.8	0.0127084988085782	0.0	7554.0	0.5903	0.3822	1.5445	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_11632	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_08379	-231.316146	115.0	1.3992875	8.24312222222222	96.0	2.4793	0.125	0.1111111111111111	DBVPG3854_011789-T1	DBVPG3854_008492-T1
DBVPG3775_001810-T1__DBVPG3854_011574-T1	71.8	24.2	0.0127084988085782	0.0	7554.0	0.5883	0.6086	0.9666	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa_01791	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_11420	-231.113419	115.0	1.3992875	8.24312222222222	96.0	2.0505	0.125	0.1111111111111111	DBVPG3775_001810-T1	DBVPG3854_011574-T1
DBVPG3775_001810-T1__DBVPG3854_011789-T1	71.4	24.6	0.0127084988085782	0.0	7554.0	0.5801	0.3788	1.5312	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa_01791	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_11632	-232.591897	115.0	1.3992875	8.24312222222222	96.0	2.4719	0.125	0.1111111111111111	DBVPG3775_001810-T1	DBVPG3854_011789-T1
DBVPG3775_003289-T1__DBVPG3854_000078-T1	71.2	24.8	0.0127084988085782	0.0	7554.0	0.516	0.0082	62.9938	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa_03253	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_00073	-231.795011	115.0	1.3992875	8.24312222222222	96.0	50.0	NaN	0.1111111111111111	DBVPG3775_003289-T1	DBVPG3854_000078-T1
DBVPG3775_003289-T1__DBVPG3854_008492-T1	73.0	23.0	0.0127084988085782	0.0	7554.0	0.5858	0.4304	1.3611	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa_03253	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_08379	-230.106237	115.0	1.3992875	8.24312222222222	96.0	2.3154	0.125	0.1111111111111111	DBVPG3775_003289-T1	DBVPG3854_008492-T1
DBVPG3775_001810-T1__DBVPG3775_003289-T1	71.5	24.5	0.0127084988085782	0.0	7554.0	0.5665	0.285	1.9878	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa_03253	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa_01791	-232.08573	115.0	1.3992875	8.24312222222222	96.0	2.7882	0.125	0.1111111111111111	DBVPG3775_003289-T1	DBVPG3775_001810-T1
DBVPG3854_011574-T1__DBVPG3854_011789-T1	69.0	27.0	0.0127084988085782	0.0	7554.0	0.0002	0.001	0.2435	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_11632	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_11420	-140.382565	97.0	0.2191	0.2191	96.0	0.2059	0.5	0.5	DBVPG3854_011789-T1	DBVPG3854_011574-T1
DBVPG3775_003289-T1__DBVPG3854_011574-T1	70.0	26.0	0.0127084988085782	0.0	7554.0	0.0002	0.001	0.1947	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3775.cds.fa_03253	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_11420	-138.202942	97.0	0.2191	0.2191	96.0	0.1587	0.5	0.5	DBVPG3775_003289-T1	DBVPG3854_011574-T1
DBVPG3854_000078-T1__DBVPG3854_008209-T1	74.2	21.8	0.0127084988085782	0.0	7554.0	0.4521	0.0063	71.755	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_08098	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_00073	-228.829374	138.0	1.776717355371901	20.01268511904762	96.0	50.0	NaN	0.0059523809523809	DBVPG3854_008209-T1	DBVPG3854_000078-T1
DBVPG3854_008209-T1__DBVPG3854_008492-T1	74.5	21.5	0.0127084988085782	0.0	7554.0	0.4502	0.0062	72.7781	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_08098	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_08379	-228.200229	138.0	1.776717355371901	20.01268511904762	96.0	50.0	NaN	0.0059523809523809	DBVPG3854_008209-T1	DBVPG3854_008492-T1
DBVPG3854_008209-T1__DBVPG3854_011574-T1	77.1	18.9	0.0127084988085782	0.0	7554.0	0.3338	0.004	83.3525	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_08098	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_11420	-223.080183	138.0	1.776717355371901	20.01268511904762	96.0	50.0	NaN	0.0059523809523809	DBVPG3854_008209-T1	DBVPG3854_011574-T1
DBVPG3854_008209-T1__DBVPG3854_011789-T1	78.0	18.0	0.0127084988085782	0.0	7554.0	0.3305	0.0038	87.3751	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_08098	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_11632	-221.813642	138.0	1.776717355371901	20.01268511904762	96.0	50.0	NaN	0.0059523809523809	DBVPG3854_008209-T1	DBVPG3854_011789-T1
DBVPG3854_000078-T1__DBVPG3854_007002-T1	72.7	23.3	0.0127084988085782	0.0	7554.0	0.4527	0.0067	67.2885	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_06906	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_00073	-230.164943	138.0	1.776717355371901	20.01268511904762	96.0	50.0	NaN	0.0059523809523809	DBVPG3854_007002-T1	DBVPG3854_000078-T1
DBVPG3854_007002-T1__DBVPG3854_008492-T1	73.1	22.9	0.0127084988085782	0.0	7554.0	0.4505	0.0066	68.3663	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_06906	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_08379	-229.485169	138.0	1.776717355371901	20.01268511904762	96.0	50.0	NaN	0.0059523809523809	DBVPG3854_007002-T1	DBVPG3854_008492-T1
DBVPG3854_007002-T1__DBVPG3854_011574-T1	75.9	20.1	0.0127084988085782	0.0	7554.0	0.3374	0.0043	78.5089	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_06906	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_11420	-224.661944	138.0	1.776717355371901	20.01268511904762	96.0	50.0	NaN	0.0059523809523809	DBVPG3854_007002-T1	DBVPG3854_011574-T1
DBVPG3854_007002-T1__DBVPG3854_011789-T1	76.7	19.3	0.0127084988085782	0.0	7554.0	0.3342	0.0041	81.7821	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_06906	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_11632	-223.556442	138.0	1.776717355371901	20.01268511904762	96.0	50.0	NaN	0.0059523809523809	DBVPG3854_007002-T1	DBVPG3854_011789-T1
DBVPG3854_008209-T1__DBVPG3854_012248-T1	77.4	18.6	0.0127084988085782	0.0	7554.0	0.3309	0.3055	1.0833	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_12079	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_08098	-209.307542	138.0	1.776717355371901	20.01268511904762	96.0	1.4296	0.0082644628099173	0.0059523809523809	DBVPG3854_012248-T1	DBVPG3854_008209-T1
DBVPG3854_007002-T1__DBVPG3854_012248-T1	76.2	19.8	0.0127084988085782	0.0	7554.0	0.3325	0.2839	1.171	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_12079	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_06906	-211.534095	138.0	1.776717355371901	20.01268511904762	96.0	1.5172	0.0082644628099173	0.0059523809523809	DBVPG3854_012248-T1	DBVPG3854_007002-T1
DBVPG3854_008209-T1__DBVPG3854_008534-T1	75.7	20.3	0.0127084988085782	0.0	7554.0	0.3306	0.2002	1.6515	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_08421	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_08098	-214.753471	138.0	1.776717355371901	20.01268511904762	96.0	1.8312	0.0082644628099173	0.0059523809523809	DBVPG3854_008534-T1	DBVPG3854_008209-T1
