pair	N	S	alignmentcoverage	alignmentidentity	alignmentlength	dN	dN/dS	dS	family	g1	g2	l	node	node_averaged_dS_outlierexcluded	node_averaged_dS_outlierincluded	strippedalignmentlength	t	weightoutlierexcluded	weightoutlierincluded	gene1	gene2
DBVPG3856_000089-T1__DBVPG3856_002635-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_00087	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_02606	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3856_000089-T1	DBVPG3856_002635-T1
DBVPG3856_000089-T1__DBVPG3856_007117-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_00087	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_07039	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3856_000089-T1	DBVPG3856_007117-T1
DBVPG3856_000089-T1__DBVPG3856_004050-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_00087	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_04008	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3856_000089-T1	DBVPG3856_004050-T1
DBVPG3856_000089-T1__DBVPG3856_001100-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_00087	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_01091	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3856_000089-T1	DBVPG3856_001100-T1
DBVPG3856_000089-T1__DBVPG3856_003958-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_00087	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_03916	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3856_000089-T1	DBVPG3856_003958-T1
DBVPG3856_000089-T1__DBVPG3856_003198-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_00087	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_03165	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3856_000089-T1	DBVPG3856_003198-T1
DBVPG3856_000089-T1__DBVPG3856_003304-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_00087	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_03270	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3856_000089-T1	DBVPG3856_003304-T1
DBVPG3856_000089-T1__DBVPG3856_000717-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_00087	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_00708	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3856_000089-T1	DBVPG3856_000717-T1
DBVPG3856_000089-T1__DBVPG3856_001343-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_00087	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_01327	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3856_000089-T1	DBVPG3856_001343-T1
DBVPG3856_000089-T1__DBVPG3856_002614-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_00087	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_02585	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3856_000089-T1	DBVPG3856_002614-T1
DBVPG3856_000089-T1__DBVPG3856_002776-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_00087	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_02747	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3856_000089-T1	DBVPG3856_002776-T1
DBVPG3856_000089-T1__DBVPG3856_007434-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_00087	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_07353	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3856_000089-T1	DBVPG3856_007434-T1
DBVPG3856_000089-T1__DBVPG3856_006440-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_00087	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_06375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3856_000089-T1	DBVPG3856_006440-T1
DBVPG3856_000089-T1__DBVPG3856_014555-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_00087	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_14346	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3856_000089-T1	DBVPG3856_014555-T1
DBVPG3856_000089-T1__DBVPG3856_013284-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_00087	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_13099	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3856_000089-T1	DBVPG3856_013284-T1
DBVPG3856_000089-T1__DBVPG3856_008043-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_00087	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_07948	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3856_000089-T1	DBVPG3856_008043-T1
DBVPG3856_000089-T1__DBVPG3856_011482-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_00087	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_11326	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3856_000089-T1	DBVPG3856_011482-T1
DBVPG3856_000089-T1__DBVPG3856_005492-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_00087	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_05440	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3856_000089-T1	DBVPG3856_005492-T1
DBVPG3856_000089-T1__DBVPG3856_012316-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_00087	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_12144	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3856_000089-T1	DBVPG3856_012316-T1
DBVPG3856_000089-T1__DBVPG3856_013642-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_00087	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_13447	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3856_000089-T1	DBVPG3856_013642-T1
DBVPG3856_000089-T1__DBVPG3856_006551-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_00087	Rhodotorula_mucilaginosa_DBVPG_3856.cds.fa_06486	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3856_000089-T1	DBVPG3856_006551-T1
