pair	N	S	alignmentcoverage	alignmentidentity	alignmentlength	dN	dN/dS	dS	family	g1	g2	l	node	node_averaged_dS_outlierexcluded	node_averaged_dS_outlierincluded	strippedalignmentlength	t	weightoutlierexcluded	weightoutlierincluded	gene1	gene2
TFCN17334D6_003826-T1__TFCN17334D6_005191-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_03794	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_05137	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN17334D6_003826-T1	TFCN17334D6_005191-T1
TFCN17334D6_003618-T1__TFCN17334D6_003826-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_03794	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_03588	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN17334D6_003826-T1	TFCN17334D6_003618-T1
TFCN17334D6_000287-T1__TFCN17334D6_003826-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_03794	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_00286	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN17334D6_003826-T1	TFCN17334D6_000287-T1
TFCN17334D6_003826-T1__TFCN17334D6_006888-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_03794	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_06807	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN17334D6_003826-T1	TFCN17334D6_006888-T1
TFCN17334D6_003826-T1__TFCN17334D6_005920-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_03794	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_05852	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN17334D6_003826-T1	TFCN17334D6_005920-T1
TFCN17334D6_002851-T1__TFCN17334D6_003826-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_03794	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_02831	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN17334D6_003826-T1	TFCN17334D6_002851-T1
TFCN17334D6_003826-T1__TFCN17334D6_003969-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_03794	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_03930	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN17334D6_003826-T1	TFCN17334D6_003969-T1
TFCN17334D6_003826-T1__TFCN17334D6_005432-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_03794	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_05371	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN17334D6_003826-T1	TFCN17334D6_005432-T1
TFCN17334D6_003826-T1__TFCN17334D6_013591-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_03794	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_13405	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN17334D6_003826-T1	TFCN17334D6_013591-T1
TFCN17334D6_003689-T1__TFCN17334D6_003826-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_03794	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_03659	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN17334D6_003826-T1	TFCN17334D6_003689-T1
TFCN17334D6_003395-T1__TFCN17334D6_003826-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_03794	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_03366	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN17334D6_003826-T1	TFCN17334D6_003395-T1
TFCN17334D6_000334-T1__TFCN17334D6_003826-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_03794	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_00333	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN17334D6_003826-T1	TFCN17334D6_000334-T1
TFCN17334D6_003826-T1__TFCN17334D6_012268-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_03794	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_12106	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN17334D6_003826-T1	TFCN17334D6_012268-T1
TFCN17334D6_003826-T1__TFCN17334D6_010193-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_03794	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_10057	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN17334D6_003826-T1	TFCN17334D6_010193-T1
TFCN17334D6_003826-T1__TFCN17334D6_003871-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_03794	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_03839	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN17334D6_003826-T1	TFCN17334D6_003871-T1
TFCN17334D6_003826-T1__TFCN17334D6_007321-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_03794	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_07236	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN17334D6_003826-T1	TFCN17334D6_007321-T1
TFCN17334D6_003826-T1__TFCN17334D6_012076-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_03794	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_11917	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN17334D6_003826-T1	TFCN17334D6_012076-T1
TFCN17334D6_003826-T1__TFCN17334D6_011689-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_03794	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_11532	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN17334D6_003826-T1	TFCN17334D6_011689-T1
TFCN17334D6_003826-T1__TFCN17334D6_004098-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_03794	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_04056	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN17334D6_003826-T1	TFCN17334D6_004098-T1
TFCN17334D6_001143-T1__TFCN17334D6_003826-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_03794	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_01138	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN17334D6_003826-T1	TFCN17334D6_001143-T1
TFCN17334D6_003826-T1__TFCN17334D6_004910-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_03794	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_04861	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN17334D6_003826-T1	TFCN17334D6_004910-T1
TFCN17334D6_003826-T1__TFCN17334D6_008896-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_03794	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_08787	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN17334D6_003826-T1	TFCN17334D6_008896-T1
TFCN17334D6_003826-T1__TFCN17334D6_010472-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_03794	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_10333	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN17334D6_003826-T1	TFCN17334D6_010472-T1
TFCN17334D6_003826-T1__TFCN17334D6_014383-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_03794	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_14179	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN17334D6_003826-T1	TFCN17334D6_014383-T1
TFCN17334D6_003826-T1__TFCN17334D6_014609-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_03794	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_14403	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN17334D6_003826-T1	TFCN17334D6_014609-T1
TFCN17334D6_003826-T1__TFCN17334D6_009278-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_03794	Rhodotorula_mucilaginosa_TFCN_17-334D-6.cds.fa_09160	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	TFCN17334D6_003826-T1	TFCN17334D6_009278-T1
