pair	N	S	alignmentcoverage	alignmentidentity	alignmentlength	dN	dN/dS	dS	family	g1	g2	l	node	node_averaged_dS_outlierexcluded	node_averaged_dS_outlierincluded	strippedalignmentlength	t	weightoutlierexcluded	weightoutlierincluded	gene1	gene2
CHIFNET10NJ071_006379-T1__CHIFNET10NJ071_008816-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_CHIFNET_10NJ071.cds.fa_06301	Rhodotorula_mucilaginosa_CHIFNET_10NJ071.cds.fa_08694	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	CHIFNET10NJ071_006379-T1	CHIFNET10NJ071_008816-T1
CHIFNET10NJ071_004847-T1__CHIFNET10NJ071_006379-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_CHIFNET_10NJ071.cds.fa_06301	Rhodotorula_mucilaginosa_CHIFNET_10NJ071.cds.fa_04781	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	CHIFNET10NJ071_006379-T1	CHIFNET10NJ071_004847-T1
CHIFNET10NJ071_002808-T1__CHIFNET10NJ071_006379-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_CHIFNET_10NJ071.cds.fa_06301	Rhodotorula_mucilaginosa_CHIFNET_10NJ071.cds.fa_02765	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	CHIFNET10NJ071_006379-T1	CHIFNET10NJ071_002808-T1
CHIFNET10NJ071_006379-T1__CHIFNET10NJ071_011023-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_CHIFNET_10NJ071.cds.fa_06301	Rhodotorula_mucilaginosa_CHIFNET_10NJ071.cds.fa_10867	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	CHIFNET10NJ071_006379-T1	CHIFNET10NJ071_011023-T1
CHIFNET10NJ071_006379-T1__CHIFNET10NJ071_011282-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_CHIFNET_10NJ071.cds.fa_06301	Rhodotorula_mucilaginosa_CHIFNET_10NJ071.cds.fa_11125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	CHIFNET10NJ071_006379-T1	CHIFNET10NJ071_011282-T1
CHIFNET10NJ071_000999-T1__CHIFNET10NJ071_006379-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_CHIFNET_10NJ071.cds.fa_06301	Rhodotorula_mucilaginosa_CHIFNET_10NJ071.cds.fa_00989	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	CHIFNET10NJ071_006379-T1	CHIFNET10NJ071_000999-T1
CHIFNET10NJ071_006379-T1__CHIFNET10NJ071_010490-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_CHIFNET_10NJ071.cds.fa_06301	Rhodotorula_mucilaginosa_CHIFNET_10NJ071.cds.fa_10341	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	CHIFNET10NJ071_006379-T1	CHIFNET10NJ071_010490-T1
CHIFNET10NJ071_006379-T1__CHIFNET10NJ071_008690-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_CHIFNET_10NJ071.cds.fa_06301	Rhodotorula_mucilaginosa_CHIFNET_10NJ071.cds.fa_08572	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	CHIFNET10NJ071_006379-T1	CHIFNET10NJ071_008690-T1
CHIFNET10NJ071_001824-T1__CHIFNET10NJ071_006379-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_CHIFNET_10NJ071.cds.fa_06301	Rhodotorula_mucilaginosa_CHIFNET_10NJ071.cds.fa_01797	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	CHIFNET10NJ071_006379-T1	CHIFNET10NJ071_001824-T1
CHIFNET10NJ071_006379-T1__CHIFNET10NJ071_013507-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_CHIFNET_10NJ071.cds.fa_06301	Rhodotorula_mucilaginosa_CHIFNET_10NJ071.cds.fa_13316	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	CHIFNET10NJ071_006379-T1	CHIFNET10NJ071_013507-T1
