pair	N	S	alignmentcoverage	alignmentidentity	alignmentlength	dN	dN/dS	dS	family	g1	g2	l	node	node_averaged_dS_outlierexcluded	node_averaged_dS_outlierincluded	strippedalignmentlength	t	weightoutlierexcluded	weightoutlierincluded	gene1	gene2
DBVPG4380_000001-T1__DBVPG4380_005169-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_00000	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_05088	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG4380_000001-T1	DBVPG4380_005169-T1
DBVPG4380_000001-T1__DBVPG4380_010656-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_00000	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_10487	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG4380_000001-T1	DBVPG4380_010656-T1
DBVPG4380_000001-T1__DBVPG4380_000192-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_00000	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_00189	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG4380_000001-T1	DBVPG4380_000192-T1
DBVPG4380_000001-T1__DBVPG4380_007900-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_00000	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_07782	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG4380_000001-T1	DBVPG4380_007900-T1
DBVPG4380_000001-T1__DBVPG4380_003337-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_00000	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_03289	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG4380_000001-T1	DBVPG4380_003337-T1
DBVPG4380_000001-T1__DBVPG4380_006651-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_00000	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_06546	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG4380_000001-T1	DBVPG4380_006651-T1
DBVPG4380_000001-T1__DBVPG4380_004086-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_00000	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_04023	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG4380_000001-T1	DBVPG4380_004086-T1
DBVPG4380_000001-T1__DBVPG4380_013834-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_00000	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_13632	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG4380_000001-T1	DBVPG4380_013834-T1
DBVPG4380_000001-T1__DBVPG4380_012663-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_00000	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_12463	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG4380_000001-T1	DBVPG4380_012663-T1
DBVPG4380_000001-T1__DBVPG4380_010255-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_00000	Rhodotorula_mucilaginosa_DBVPG_4380.cds.fa_10098	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG4380_000001-T1	DBVPG4380_010255-T1
