pair	N	S	alignmentcoverage	alignmentidentity	alignmentlength	dN	dN/dS	dS	family	g1	g2	l	node	node_averaged_dS_outlierexcluded	node_averaged_dS_outlierincluded	strippedalignmentlength	t	weightoutlierexcluded	weightoutlierincluded	gene1	gene2
DBVPG3854_002691-T1__DBVPG3854_004660-T1	226.2	49.8	0.0488582049920339	0.0217391304347826	5649.0	0.0003	0.001	0.2743	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_02658	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_04602	-385.785609	9.0	0.2743	0.2743	276.0	0.1492	1.0	1.0	DBVPG3854_002691-T1	DBVPG3854_004660-T1
DBVPG3854_003430-T1__DBVPG3854_004660-T1	228.6	47.4	0.0488582049920339	0.0217391304347826	5649.0	0.5068	0.0054	94.6592	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_03381	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_04602	-655.344516	5.0	NaN	85.911825	276.0	50.0	NaN	0.125	DBVPG3854_003430-T1	DBVPG3854_004660-T1
DBVPG3854_002691-T1__DBVPG3854_003430-T1	229.5	46.5	0.0488582049920339	0.0217391304347826	5649.0	0.5232	0.0758	6.9018	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_03381	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_02658	-653.583659	5.0	NaN	85.911825	276.0	4.7921	NaN	0.125	DBVPG3854_003430-T1	DBVPG3854_002691-T1
DBVPG3854_001955-T1__DBVPG3854_004660-T1	226.6	49.4	0.0488582049920339	0.0217391304347826	5649.0	0.5135	0.0057	90.6798	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_01928	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_04602	-660.627306	5.0	NaN	85.911825	276.0	50.0	NaN	0.125	DBVPG3854_001955-T1	DBVPG3854_004660-T1
DBVPG3854_001955-T1__DBVPG3854_002691-T1	226.9	49.1	0.0488582049920339	0.0217391304347826	5649.0	0.5111	0.0056	91.3987	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_01928	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_02658	-658.973725	5.0	NaN	85.911825	276.0	50.0	NaN	0.125	DBVPG3854_001955-T1	DBVPG3854_002691-T1
DBVPG3854_001518-T1__DBVPG3854_004660-T1	232.7	43.3	0.0488582049920339	0.0217391304347826	5649.0	0.3182	0.003	104.4224	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_01493	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_04602	-609.185014	5.0	NaN	85.911825	276.0	50.0	NaN	0.125	DBVPG3854_001518-T1	DBVPG3854_004660-T1
DBVPG3854_001518-T1__DBVPG3854_002691-T1	233.1	42.9	0.0488582049920339	0.0217391304347826	5649.0	0.3169	0.003	105.4589	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_01493	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_02658	-607.231405	5.0	NaN	85.911825	276.0	50.0	NaN	0.125	DBVPG3854_001518-T1	DBVPG3854_002691-T1
DBVPG3854_004134-T1__DBVPG3854_004660-T1	229.1	46.9	0.0488582049920339	0.0217391304347826	5649.0	0.3216	0.0033	96.4153	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_04078	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_04602	-614.677082	5.0	NaN	85.911825	276.0	50.0	NaN	0.125	DBVPG3854_004134-T1	DBVPG3854_004660-T1
DBVPG3854_002691-T1__DBVPG3854_004134-T1	229.5	46.5	0.0488582049920339	0.0217391304347826	5649.0	0.3203	0.0033	97.3585	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_04078	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_02658	-612.865697	5.0	NaN	85.911825	276.0	50.0	NaN	0.125	DBVPG3854_004134-T1	DBVPG3854_002691-T1
DBVPG3854_001955-T1__DBVPG3854_003430-T1	201.6	74.4	0.0488582049920339	0.0217391304347826	5649.0	0.0001	0.001	0.127	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_01928	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_03381	-380.408127	7.0	0.127	0.127	276.0	0.1029	1.0	1.0	DBVPG3854_001955-T1	DBVPG3854_003430-T1
DBVPG3854_004660-T1__DBVPG3854_007002-T1	231.4	44.6	0.0488582049920339	0.0217391304347826	5649.0	0.6051	0.1634	3.7023	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_06906	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_04602	-650.297154	1.0	3.308516091954022	22.26031142857143	276.0	3.317	0.0114942528735632	0.0071428571428571	DBVPG3854_007002-T1	DBVPG3854_004660-T1
DBVPG3854_002691-T1__DBVPG3854_007002-T1	231.8	44.2	0.0488582049920339	0.0217391304347826	5649.0	0.5974	0.1557	3.8373	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_06906	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_02658	-647.684346	1.0	3.308516091954022	22.26031142857143	276.0	3.3498	0.0114942528735632	0.0071428571428571	DBVPG3854_007002-T1	DBVPG3854_002691-T1
DBVPG3854_003430-T1__DBVPG3854_007002-T1	226.6	49.4	0.0488582049920339	0.0217391304347826	5649.0	0.5794	0.3874	1.4958	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_06906	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_03381	-652.525696	1.0	3.308516091954022	22.26031142857143	276.0	2.2301	0.0114942528735632	0.0071428571428571	DBVPG3854_007002-T1	DBVPG3854_003430-T1
DBVPG3854_001955-T1__DBVPG3854_007002-T1	223.7	52.3	0.0488582049920339	0.0217391304347826	5649.0	0.586	0.3487	1.6806	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_06906	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_01928	-659.0324	1.0	3.308516091954022	22.26031142857143	276.0	2.3806	0.0114942528735632	0.0071428571428571	DBVPG3854_007002-T1	DBVPG3854_001955-T1
DBVPG3854_004660-T1__DBVPG3854_008209-T1	232.9	43.1	0.0488582049920339	0.0217391304347826	5649.0	0.6096	0.2286	2.6662	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_08098	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_04602	-642.492401	1.0	3.308516091954022	22.26031142857143	276.0	2.7931	0.0114942528735632	0.0071428571428571	DBVPG3854_008209-T1	DBVPG3854_004660-T1
DBVPG3854_002691-T1__DBVPG3854_008209-T1	233.3	42.7	0.0488582049920339	0.0217391304347826	5649.0	0.6025	0.2192	2.7484	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_08098	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_02658	-639.56758	1.0	3.308516091954022	22.26031142857143	276.0	2.804	0.0114942528735632	0.0071428571428571	DBVPG3854_008209-T1	DBVPG3854_002691-T1
DBVPG3854_003430-T1__DBVPG3854_008209-T1	228.6	47.4	0.0488582049920339	0.0217391304347826	5649.0	0.5662	0.31	1.8264	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_08098	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_03381	-648.57209	1.0	3.308516091954022	22.26031142857143	276.0	2.3484	0.0114942528735632	0.0071428571428571	DBVPG3854_008209-T1	DBVPG3854_003430-T1
DBVPG3854_001955-T1__DBVPG3854_008209-T1	225.7	50.3	0.0488582049920339	0.0217391304347826	5649.0	0.5727	0.2858	2.004	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_08098	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_01928	-655.563868	1.0	3.308516091954022	22.26031142857143	276.0	2.5013	0.0114942528735632	0.0071428571428571	DBVPG3854_008209-T1	DBVPG3854_001955-T1
DBVPG3854_003882-T1__DBVPG3854_007002-T1	231.7	44.3	0.0488582049920339	0.0217391304347826	5649.0	0.4698	0.1724	2.7245	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_03828	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_06906	-629.612428	1.0	3.308516091954022	22.26031142857143	276.0	2.4962	0.0114942528735632	0.0071428571428571	DBVPG3854_003882-T1	DBVPG3854_007002-T1
DBVPG3854_003882-T1__DBVPG3854_008209-T1	233.4	42.6	0.0488582049920339	0.0217391304347826	5649.0	0.4648	0.1658	2.8027	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_03828	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_08098	-622.782423	1.0	3.308516091954022	22.26031142857143	276.0	2.4779	0.0114942528735632	0.0071428571428571	DBVPG3854_003882-T1	DBVPG3854_008209-T1
DBVPG3854_001760-T1__DBVPG3854_007002-T1	229.4	46.6	0.0488582049920339	0.0217391304347826	5649.0	0.4628	0.1521	3.0431	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_01734	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_06906	-635.447202	1.0	3.308516091954022	22.26031142857143	276.0	2.6959	0.0114942528735632	0.0071428571428571	DBVPG3854_001760-T1	DBVPG3854_007002-T1
DBVPG3854_001760-T1__DBVPG3854_008209-T1	231.3	44.7	0.0488582049920339	0.0217391304347826	5649.0	0.4608	0.158	2.9171	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_01734	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_08098	-628.817443	1.0	3.308516091954022	22.26031142857143	276.0	2.5771	0.0114942528735632	0.0071428571428571	DBVPG3854_001760-T1	DBVPG3854_008209-T1
DBVPG3854_004660-T1__DBVPG3854_009066-T1	231.3	44.7	0.0488582049920339	0.0217391304347826	5649.0	0.7282	0.139	5.2378	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_08946	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_04602	-664.498391	1.0	3.308516091954022	22.26031142857143	276.0	4.3755	NaN	0.0071428571428571	DBVPG3854_009066-T1	DBVPG3854_004660-T1
DBVPG3854_002691-T1__DBVPG3854_009066-T1	231.9	44.1	0.0488582049920339	0.0217391304347826	5649.0	0.7358	0.1571	4.6833	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_08946	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_02658	-662.007135	1.0	3.308516091954022	22.26031142857143	276.0	4.0995	0.0114942528735632	0.0071428571428571	DBVPG3854_009066-T1	DBVPG3854_002691-T1
DBVPG3854_003430-T1__DBVPG3854_009066-T1	228.1	47.9	0.0488582049920339	0.0217391304347826	5649.0	0.6602	0.0071	92.7978	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_08946	Rhodotorula_mucilaginosa_DBVPG_3854.cds.fa_03381	-670.360708	1.0	3.308516091954022	22.26031142857143	276.0	50.0	NaN	0.0071428571428571	DBVPG3854_009066-T1	DBVPG3854_003430-T1
