pair	N	S	alignmentcoverage	alignmentidentity	alignmentlength	dN	dN/dS	dS	family	g1	g2	l	node	node_averaged_dS_outlierexcluded	node_averaged_dS_outlierincluded	strippedalignmentlength	t	weightoutlierexcluded	weightoutlierincluded	gene1	gene2
DBVPG3444_001829-T1__DBVPG3444_004466-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_01809	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_04414	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3444_001829-T1	DBVPG3444_004466-T1
DBVPG3444_001628-T1__DBVPG3444_001829-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_01809	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_01613	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3444_001829-T1	DBVPG3444_001628-T1
DBVPG3444_001829-T1__DBVPG3444_003325-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_01809	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_03280	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3444_001829-T1	DBVPG3444_003325-T1
DBVPG3444_001829-T1__DBVPG3444_009441-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_01809	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_09316	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3444_001829-T1	DBVPG3444_009441-T1
DBVPG3444_001262-T1__DBVPG3444_001829-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_01809	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_01252	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3444_001829-T1	DBVPG3444_001262-T1
DBVPG3444_001829-T1__DBVPG3444_006679-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_01809	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_06606	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3444_001829-T1	DBVPG3444_006679-T1
DBVPG3444_001829-T1__DBVPG3444_004071-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_01809	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_04022	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3444_001829-T1	DBVPG3444_004071-T1
DBVPG3444_001829-T1__DBVPG3444_014453-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_01809	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_14256	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3444_001829-T1	DBVPG3444_014453-T1
DBVPG3444_001829-T1__DBVPG3444_004966-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_01809	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_04909	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3444_001829-T1	DBVPG3444_004966-T1
DBVPG3444_001829-T1__DBVPG3444_007208-T1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	GF00000001	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_01809	Rhodotorula_mucilaginosa_DBVPG_3444.cds.fa_07131	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	DBVPG3444_001829-T1	DBVPG3444_007208-T1
